MOVIMIENTO_ID,EMPRESA_ID,FECHA,CONTRATO_ID,CENTRO_CONTABLE,CUENTA_ID,DIVISA,IMPORTE,LINEA_CUENTA_RESULTADOS,CONCEPTO_GESTION
2268,1,2025-10-01,3066,5,760024,EUR,61.1,CR001104,Reparto internegocio banco 15%
2269,1,2025-10-01,3004,1,760022,EUR,635.84,CR0008,Comisión suscripción fondos
2270,1,2025-10-01,3004,1,760024,EUR,95.38,CR001104,Reparto internegocio banco 15%
2271,1,2025-10-01,3004,1,760025,EUR,540.46,CR001104,Reparto internegocio fábrica 85%
2272,1,2025-10-01,3057,4,760021,EUR,1009.48,CR0008,Comisión gestión fondos
2274,1,2025-10-01,3057,4,760025,EUR,858.06,CR001104,Reparto internegocio fábrica 85%
2276,1,2025-10-01,3025,2,760022,EUR,355.59,CR0008,Comisión suscripción fondos
2277,1,2025-10-01,3025,2,760024,EUR,53.34,CR001104,Reparto internegocio banco 15%
2280,1,2025-10-01,3007,1,760024,EUR,51.15,CR001104,Reparto internegocio banco 15%
2282,1,2025-10-01,3031,2,760021,EUR,495.06,CR0008,Comisión gestión fondos
2284,1,2025-10-01,3031,2,760025,EUR,420.8,CR001104,Reparto internegocio fábrica 85%
2285,1,2025-10-01,3043,3,760026,EUR,81.97,CR0008,Comisión distribución fondos
2286,1,2025-10-01,3021,2,760025,EUR,1610.06,CR001104,Reparto internegocio fábrica 85%
2287,1,2025-10-01,3055,3,760026,EUR,233.17,CR0008,Comisión distribución fondos
2288,1,2025-10-01,3033,2,760022,EUR,447.58,CR0008,Comisión suscripción fondos
2289,1,2025-10-01,3033,2,760024,EUR,67.14,CR001104,Reparto internegocio banco 15%
2291,1,2025-10-01,3034,2,760025,EUR,640.08,CR001104,Reparto internegocio fábrica 85%
2292,1,2025-10-01,3063,4,760023,EUR,447.65,CR0008,Comisión reembolso fondos
2294,1,2025-10-01,3063,4,760025,EUR,380.5,CR001104,Reparto internegocio fábrica 85%
2296,1,2025-10-01,3005,1,760026,EUR,174.69,CR0008,Comisión distribución fondos
2297,1,2025-10-01,3037,2,760024,EUR,284.62,CR001104,Reparto internegocio banco 15%
2299,1,2025-10-01,3047,3,760024,EUR,284.49,CR001104,Reparto internegocio banco 15%
2300,1,2025-10-01,3023,2,760026,EUR,225.71,CR0008,Comisión distribución fondos
2302,1,2025-10-01,3035,2,760022,EUR,591.59,CR0008,Comisión suscripción fondos
2303,1,2025-10-01,3035,2,760024,EUR,88.74,CR001104,Reparto internegocio banco 15%
2306,1,2025-10-01,3051,3,760024,EUR,85.75,CR001104,Reparto internegocio banco 15%
2309,1,2025-10-01,3004,1,760022,EUR,612.61,CR0008,Comisión suscripción fondos
2312,1,2025-10-01,3029,2,760023,EUR,412.86,CR0008,Comisión reembolso fondos
2313,1,2025-10-01,3029,2,760024,EUR,61.93,CR001104,Reparto internegocio banco 15%
2316,1,2025-10-01,3053,3,760024,EUR,55.06,CR001104,Reparto internegocio banco 15%
2318,1,2025-10-01,3058,4,760023,EUR,443.43,CR0008,Comisión reembolso fondos
2320,1,2025-10-01,3058,4,760025,EUR,376.92,CR001104,Reparto internegocio fábrica 85%
2321,1,2025-10-01,3060,4,760021,EUR,1475.44,CR0008,Comisión gestión fondos
2323,1,2025-10-01,3060,4,760025,EUR,1254.12,CR001104,Reparto internegocio fábrica 85%
2325,1,2025-10-01,3048,3,760024,EUR,178.05,CR001104,Reparto internegocio banco 15%
2326,1,2025-10-01,3048,3,760025,EUR,1008.96,CR001104,Reparto internegocio fábrica 85%
2329,1,2025-10-01,3034,2,760025,EUR,361.47,CR001104,Reparto internegocio fábrica 85%
2330,1,2025-10-01,3027,2,760024,EUR,90.85,CR001104,Reparto internegocio banco 15%
2332,1,2025-10-01,3025,2,760021,EUR,733.57,CR0008,Comisión gestión fondos
2334,1,2025-10-01,3025,2,760025,EUR,623.53,CR001104,Reparto internegocio fábrica 85%
2336,1,2025-10-01,3003,1,760023,EUR,562.54,CR0008,Comisión reembolso fondos
2337,1,2025-10-01,3003,1,760024,EUR,84.38,CR001104,Reparto internegocio banco 15%
2338,1,2025-10-01,3003,1,760025,EUR,478.16,CR001104,Reparto internegocio fábrica 85%
2341,1,2025-10-01,3027,2,760025,EUR,652.44,CR001104,Reparto internegocio fábrica 85%
2343,1,2025-10-01,3007,1,760024,EUR,89.13,CR001104,Reparto internegocio banco 15%
2346,1,2025-10-01,3059,4,760021,EUR,1056.55,CR0008,Comisión gestión fondos
2347,1,2025-10-01,3059,4,760024,EUR,158.48,CR001104,Reparto internegocio banco 15%
2350,1,2025-10-01,3016,1,760024,EUR,149.98,CR001104,Reparto internegocio banco 15%
2352,1,2025-10-01,3046,3,760026,EUR,148.16,CR0008,Comisión distribución fondos
2353,1,2025-10-01,3032,2,760022,EUR,594.36,CR0008,Comisión suscripción fondos
2354,1,2025-10-01,3032,2,760024,EUR,89.15,CR001104,Reparto internegocio banco 15%
2356,1,2025-10-01,3022,2,760026,EUR,230.45,CR0008,Comisión distribución fondos
2357,1,2025-10-01,3046,3,760025,EUR,1044.35,CR001104,Reparto internegocio fábrica 85%
2359,1,2025-10-01,3050,3,760024,EUR,77.16,CR001104,Reparto internegocio banco 15%
2360,1,2025-10-01,3050,3,760025,EUR,437.22,CR001104,Reparto internegocio fábrica 85%
2362,1,2025-10-01,3017,1,760021,EUR,1074.59,CR0008,Comisión gestión fondos
2363,1,2025-10-01,3017,1,760024,EUR,161.19,CR001104,Reparto internegocio banco 15%
2364,1,2025-10-01,3017,1,760025,EUR,913.4,CR001104,Reparto internegocio fábrica 85%
2369,1,2025-10-01,3014,1,760022,EUR,310.9,CR0008,Comisión suscripción fondos
2370,1,2025-10-01,3014,1,760024,EUR,46.63,CR001104,Reparto internegocio banco 15%
2371,1,2025-10-01,3014,1,760025,EUR,264.26,CR001104,Reparto internegocio fábrica 85%
2372,1,2025-10-01,3036,2,760025,EUR,973.22,CR001104,Reparto internegocio fábrica 85%
2373,1,2025-10-01,3039,2,760025,EUR,520.96,CR001104,Reparto internegocio fábrica 85%
2375,1,2025-10-01,3005,1,760024,EUR,193.01,CR001104,Reparto internegocio banco 15%
2377,1,2025-10-01,3048,3,760023,EUR,308.46,CR0008,Comisión reembolso fondos
2378,1,2025-10-01,3048,3,760024,EUR,46.27,CR001104,Reparto internegocio banco 15%
2379,1,2025-10-01,3048,3,760025,EUR,262.19,CR001104,Reparto internegocio fábrica 85%
2380,1,2025-10-01,3063,4,760024,EUR,195.6,CR001104,Reparto internegocio banco 15%
2383,1,2025-10-01,3060,4,760025,EUR,901.14,CR001104,Reparto internegocio fábrica 85%
2384,1,2025-10-01,3002,1,760024,EUR,55.62,CR001104,Reparto internegocio banco 15%
2385,1,2025-10-01,3054,3,760023,EUR,594.81,CR0008,Comisión reembolso fondos
2386,1,2025-10-01,3054,3,760024,EUR,89.22,CR001104,Reparto internegocio banco 15%
2387,1,2025-10-01,3054,3,760025,EUR,505.59,CR001104,Reparto internegocio fábrica 85%
2388,1,2025-10-01,3036,2,760024,EUR,250.06,CR001104,Reparto internegocio banco 15%
2389,1,2025-10-01,3022,2,760026,EUR,191.88,CR0008,Comisión distribución fondos
2390,1,2025-10-01,3029,2,760025,EUR,858.37,CR001104,Reparto internegocio fábrica 85%
2391,1,2025-10-01,3024,2,760022,EUR,753.86,CR0008,Comisión suscripción fondos
2395,1,2025-10-01,3022,2,760023,EUR,218.65,CR0008,Comisión reembolso fondos
2396,1,2025-10-01,3022,2,760024,EUR,32.8,CR001104,Reparto internegocio banco 15%
2400,1,2025-10-01,3009,1,760024,EUR,33.0,CR001104,Reparto internegocio banco 15%
2402,1,2025-10-01,3065,4,760022,EUR,632.66,CR0008,Comisión suscripción fondos
2404,1,2025-10-01,3065,4,760025,EUR,537.76,CR001104,Reparto internegocio fábrica 85%
2406,1,2025-10-01,3044,3,760023,EUR,297.19,CR0008,Comisión reembolso fondos
2407,1,2025-10-01,3044,3,760024,EUR,44.58,CR001104,Reparto internegocio banco 15%
2412,1,2025-10-01,3060,4,760024,EUR,228.56,CR001104,Reparto internegocio banco 15%
2413,1,2025-10-01,3033,2,760022,EUR,787.33,CR0008,Comisión suscripción fondos
2414,1,2025-10-01,3033,2,760024,EUR,118.1,CR001104,Reparto internegocio banco 15%
2415,1,2025-10-01,3033,2,760025,EUR,669.23,CR001104,Reparto internegocio fábrica 85%
2416,1,2025-10-01,3045,3,760025,EUR,1111.8,CR001104,Reparto internegocio fábrica 85%
2417,1,2025-10-01,3045,3,760023,EUR,358.16,CR0008,Comisión reembolso fondos
2418,1,2025-10-01,3045,3,760024,EUR,53.72,CR001104,Reparto internegocio banco 15%
2420,1,2025-10-01,3016,1,760025,EUR,1347.14,CR001104,Reparto internegocio fábrica 85%
2427,1,2025-10-01,3016,1,760021,EUR,427.88,CR0008,Comisión gestión fondos
2429,1,2025-10-01,3016,1,760025,EUR,363.7,CR001104,Reparto internegocio fábrica 85%
2434,1,2025-10-01,3008,1,760024,EUR,97.86,CR001104,Reparto internegocio banco 15%
2436,1,2025-10-01,3060,4,760021,EUR,990.51,CR0008,Comisión gestión fondos
2437,1,2025-10-01,3060,4,760024,EUR,148.58,CR001104,Reparto internegocio banco 15%
2438,1,2025-10-01,3060,4,760025,EUR,841.93,CR001104,Reparto internegocio fábrica 85%
2439,1,2025-10-01,3031,2,760026,EUR,181.51,CR0008,Comisión distribución fondos
2441,1,2025-10-01,3021,2,760026,EUR,113.83,CR0008,Comisión distribución fondos
2442,1,2025-10-01,3004,1,760023,EUR,242.82,CR0008,Comisión reembolso fondos
2444,1,2025-10-01,3004,1,760025,EUR,206.4,CR001104,Reparto internegocio fábrica 85%
2445,1,2025-10-01,3024,2,760024,EUR,188.28,CR001104,Reparto internegocio banco 15%
2446,1,2025-10-01,3023,2,760022,EUR,687.75,CR0008,Comisión suscripción fondos
2450,1,2025-10-01,3008,1,760024,EUR,64.39,CR001104,Reparto internegocio banco 15%
2451,1,2025-10-01,3008,1,760025,EUR,364.86,CR001104,Reparto internegocio fábrica 85%
2454,1,2025-10-01,3006,1,760026,EUR,188.55,CR0008,Comisión distribución fondos
2455,1,2025-10-01,3033,2,760024,EUR,172.09,CR001104,Reparto internegocio banco 15%
2456,1,2025-10-01,3061,4,760025,EUR,989.84,CR001104,Reparto internegocio fábrica 85%
2457,1,2025-10-01,3050,3,760022,EUR,396.81,CR0008,Comisión suscripción fondos
2458,1,2025-10-01,3050,3,760024,EUR,59.52,CR001104,Reparto internegocio banco 15%
2461,1,2025-10-01,3057,4,760021,EUR,1052.91,CR0008,Comisión gestión fondos
2462,1,2025-10-01,3057,4,760024,EUR,157.94,CR001104,Reparto internegocio banco 15%
2463,1,2025-10-01,3057,4,760025,EUR,894.97,CR001104,Reparto internegocio fábrica 85%
2467,1,2025-10-01,3053,3,760021,EUR,531.3,CR0008,Comisión gestión fondos
2468,1,2025-10-01,3053,3,760024,EUR,79.69,CR001104,Reparto internegocio banco 15%
2469,1,2025-10-01,3053,3,760025,EUR,451.6,CR001104,Reparto internegocio fábrica 85%
2470,1,2025-10-01,3022,2,760026,EUR,157.71,CR0008,Comisión distribución fondos
2471,1,2025-10-01,3040,2,760025,EUR,729.47,CR001104,Reparto internegocio fábrica 85%
2473,1,2025-10-01,3057,4,760024,EUR,46.13,CR001104,Reparto internegocio banco 15%
2474,1,2025-10-01,3057,4,760025,EUR,261.41,CR001104,Reparto internegocio fábrica 85%
2475,1,2025-10-01,3031,2,760022,EUR,700.02,CR0008,Comisión suscripción fondos
2477,1,2025-10-01,3031,2,760025,EUR,595.02,CR001104,Reparto internegocio fábrica 85%
2478,1,2025-10-01,3035,2,760023,EUR,348.81,CR0008,Comisión reembolso fondos
2480,1,2025-10-01,3035,2,760025,EUR,296.49,CR001104,Reparto internegocio fábrica 85%
2481,1,2025-10-01,3046,3,760026,EUR,228.28,CR0008,Comisión distribución fondos
2482,1,2025-10-01,3037,2,760021,EUR,479.77,CR0008,Comisión gestión fondos
2483,1,2025-10-01,3037,2,760024,EUR,71.97,CR001104,Reparto internegocio banco 15%
2484,1,2025-10-01,3037,2,760025,EUR,407.8,CR001104,Reparto internegocio fábrica 85%
2485,1,2025-10-01,3014,1,760024,EUR,205.26,CR001104,Reparto internegocio banco 15%
2486,1,2025-10-01,3010,1,760026,EUR,249.19,CR0008,Comisión distribución fondos
2487,1,2025-10-01,3007,1,760024,EUR,209.7,CR001104,Reparto internegocio banco 15%
2488,1,2025-10-01,3064,4,760023,EUR,306.33,CR0008,Comisión reembolso fondos
2489,1,2025-10-01,3064,4,760024,EUR,45.95,CR001104,Reparto internegocio banco 15%
2491,1,2025-10-01,3047,3,760022,EUR,624.37,CR0008,Comisión suscripción fondos
2494,1,2025-10-01,3001,1,760025,EUR,1258.5,CR001104,Reparto internegocio fábrica 85%
2495,1,2025-10-01,3055,3,760023,EUR,200.43,CR0008,Comisión reembolso fondos
2496,1,2025-10-01,3055,3,760024,EUR,30.06,CR001104,Reparto internegocio banco 15%
2497,1,2025-10-01,3055,3,760025,EUR,170.37,CR001104,Reparto internegocio fábrica 85%
2499,1,2025-10-01,,5,621003,EUR,-41.16,CR0016,Gastos papelería
2500,1,2025-10-01,,4,682001,EUR,-122.19,CR0017,Amortización software bancario
2501,1,2025-10-01,,3,682001,EUR,-115.47,CR0017,Amortización software bancario
2503,1,2025-10-01,,3,682001,EUR,-93.51,CR0017,Amortización software bancario
2505,1,2025-10-01,,4,620001,EUR,-443.53,CR0014,Gastos personal asignación directa
2508,1,2025-10-01,,2,669001,EUR,-13.31,CR0013,Otros gastos de explotación
2509,1,2025-10-01,,4,621001,EUR,-156.55,CR0016,Gastos tecnología
2510,1,2025-10-01,,3,690001,EUR,-70.94,CR0029,Coste de capital asignado
2511,1,2025-10-01,,4,669001,EUR,-31.0,CR0013,Otros gastos de explotación
2513,1,2025-10-01,,2,682001,EUR,-61.77,CR0017,Amortización software bancario
2514,1,2025-10-01,,5,621003,EUR,-62.91,CR0016,Gastos papelería
2515,1,2025-10-01,,4,621001,EUR,-462.25,CR0016,Gastos tecnología
2516,1,2025-10-01,,2,621001,EUR,-271.42,CR0016,Gastos tecnología
2519,1,2025-10-01,,3,620001,EUR,-974.63,CR0014,Gastos personal asignación directa
2521,1,2025-10-01,,4,690001,EUR,-166.18,CR0029,Coste de capital asignado
2522,1,2025-10-01,,1,620001,EUR,-1451.43,CR0014,Gastos personal asignación directa
2526,1,2025-10-01,,2,690001,EUR,-70.87,CR0029,Coste de capital asignado
2528,1,2025-10-01,,5,620001,EUR,-1528.97,CR0014,Gastos personal asignación directa
2529,1,2025-10-01,,1,621001,EUR,-544.68,CR0016,Gastos tecnología
2530,1,2025-10-01,,2,620001,EUR,-705.89,CR0014,Gastos personal asignación directa
2531,1,2025-10-01,,3,669001,EUR,-8.02,CR0013,Otros gastos de explotación
2534,1,2025-10-01,,1,621001,EUR,-453.4,CR0016,Gastos tecnología
2535,1,2025-10-01,,2,690001,EUR,-108.72,CR0029,Coste de capital asignado
2536,1,2025-10-01,,3,682001,EUR,-148.25,CR0017,Amortización software bancario
2537,1,2025-10-01,,3,621002,EUR,-163.48,CR0016,Gastos suministros
2538,1,2025-10-01,,2,620001,EUR,-862.68,CR0014,Gastos personal asignación directa
2539,1,2025-10-01,,2,682001,EUR,-41.7,CR0017,Amortización software bancario
2540,1,2025-10-01,,4,621002,EUR,-148.35,CR0016,Gastos suministros
2542,1,2025-10-01,,5,620001,EUR,-1204.65,CR0014,Gastos personal asignación directa
2543,1,2025-10-01,,1,621002,EUR,-222.82,CR0016,Gastos suministros
2544,1,2025-10-01,,5,621003,EUR,-50.44,CR0016,Gastos papelería
2547,1,2025-10-01,,1,682001,EUR,-25.0,CR0017,Amortización software bancario
2548,1,2025-10-01,,4,620001,EUR,-1626.13,CR0014,Gastos personal asignación directa
2551,1,2025-10-01,,3,690001,EUR,-126.89,CR0029,Coste de capital asignado
2552,1,2025-10-01,,2,620001,EUR,-1710.93,CR0014,Gastos personal asignación directa
2553,1,2025-10-01,,2,621001,EUR,-489.29,CR0016,Gastos tecnología
2554,1,2025-10-01,,2,621003,EUR,-88.39,CR0016,Gastos papelería
2556,1,2025-10-01,,2,621002,EUR,-146.98,CR0016,Gastos suministros
2558,1,2025-10-01,,1,669001,EUR,-23.99,CR0013,Otros gastos de explotación
2562,1,2025-10-01,,2,669001,EUR,-39.38,CR0013,Otros gastos de explotación
2563,1,2025-10-01,,2,690001,EUR,-159.16,CR0029,Coste de capital asignado
2564,1,2025-10-01,,4,669001,EUR,-22.84,CR0013,Otros gastos de explotación
2565,1,2025-10-01,,3,682001,EUR,-98.59,CR0017,Amortización software bancario
2566,1,2025-10-01,,5,620001,EUR,-823.74,CR0014,Gastos personal asignación directa
2567,1,2025-10-01,,3,669001,EUR,-53.24,CR0013,Otros gastos de explotación
2568,1,2025-10-01,,3,669001,EUR,-16.25,CR0013,Otros gastos de explotación
2569,1,2025-10-01,,5,621002,EUR,-86.26,CR0016,Gastos suministros
2571,1,2025-10-01,,4,669001,EUR,-16.53,CR0013,Otros gastos de explotación
2574,1,2025-10-01,,4,682001,EUR,-145.24,CR0017,Amortización software bancario
2575,1,2025-10-01,,3,621002,EUR,-172.94,CR0016,Gastos suministros
2576,1,2025-10-01,,3,682001,EUR,-141.66,CR0017,Amortización software bancario
2577,1,2025-10-01,,5,621003,EUR,-67.02,CR0016,Gastos papelería
2578,1,2025-10-01,,5,620001,EUR,-1019.43,CR0014,Gastos personal asignación directa
2579,1,2025-10-01,,2,682001,EUR,-57.71,CR0017,Amortización software bancario
2581,1,2025-10-01,,3,620001,EUR,-1270.62,CR0014,Gastos personal asignación directa
2582,1,2025-10-01,,5,682001,EUR,-38.96,CR0017,Amortización software bancario
2584,1,2025-10-01,,1,669001,EUR,-28.77,CR0013,Otros gastos de explotación
2589,1,2025-10-01,,3,621003,EUR,-74.5,CR0016,Gastos papelería
2590,1,2025-10-01,,4,621003,EUR,-19.17,CR0016,Gastos papelería
2591,1,2025-10-01,,5,690001,EUR,-301.55,CR0029,Coste de capital asignado
2593,1,2025-10-01,,1,621003,EUR,-90.99,CR0016,Gastos papelería
2594,1,2025-10-01,,1,682001,EUR,-33.92,CR0017,Amortización software bancario
2595,1,2025-10-01,,4,669001,EUR,-43.63,CR0013,Otros gastos de explotación
2596,1,2025-10-01,,5,690001,EUR,-312.02,CR0029,Coste de capital asignado
2597,1,2025-10-01,,1,621002,EUR,-125.83,CR0016,Gastos suministros
2598,1,2025-10-01,,5,669001,EUR,-54.82,CR0013,Otros gastos de explotación
2599,1,2025-10-01,,3,690001,EUR,-95.07,CR0029,Coste de capital asignado
2600,1,2025-10-01,,1,690001,EUR,-64.63,CR0029,Coste de capital asignado
2601,1,2025-10-01,,5,682001,EUR,-120.74,CR0017,Amortización software bancario
2602,1,2025-10-01,,3,682001,EUR,-85.89,CR0017,Amortización software bancario
2603,1,2025-10-01,,1,682001,EUR,-134.07,CR0017,Amortización software bancario
2604,1,2025-10-01,,4,682001,EUR,-171.15,CR0017,Amortización software bancario
2605,1,2025-10-01,,3,682001,EUR,-169.92,CR0017,Amortización software bancario
2606,1,2025-10-01,,3,621003,EUR,-42.94,CR0016,Gastos papelería
2607,1,2025-10-01,,1,621002,EUR,-186.75,CR0016,Gastos suministros
2608,1,2025-10-01,,5,620001,EUR,-1529.61,CR0014,Gastos personal asignación directa
2609,1,2025-10-01,,5,620001,EUR,-507.64,CR0014,Gastos personal asignación directa
2610,1,2025-10-01,,5,621002,EUR,-47.81,CR0016,Gastos suministros
2612,1,2025-10-01,,1,621003,EUR,-11.8,CR0016,Gastos papelería
2613,1,2025-10-01,,1,621003,EUR,-60.72,CR0016,Gastos papelería
2614,1,2025-10-01,,4,669001,EUR,-57.15,CR0013,Otros gastos de explotación
2615,1,2025-10-01,,3,682001,EUR,-96.96,CR0017,Amortización software bancario
2616,1,2025-10-01,,3,690001,EUR,-311.62,CR0029,Coste de capital asignado
2620,1,2025-10-01,,2,621003,EUR,-45.51,CR0016,Gastos papelería
2622,1,2025-10-01,,3,690001,EUR,-82.65,CR0029,Coste de capital asignado
2623,1,2025-10-01,,4,682001,EUR,-99.04,CR0017,Amortización software bancario
2625,1,2025-10-01,,1,621001,EUR,-207.93,CR0016,Gastos tecnología
2627,1,2025-10-01,,3,669001,EUR,-27.9,CR0013,Otros gastos de explotación
2629,1,2025-10-01,,1,621001,EUR,-505.48,CR0016,Gastos tecnología
2630,1,2025-10-01,,1,621002,EUR,-46.94,CR0016,Gastos suministros
2631,1,2025-10-01,,5,682001,EUR,-80.79,CR0017,Amortización software bancario
2633,1,2025-10-01,,5,621003,EUR,-19.08,CR0016,Gastos papelería
2634,1,2025-10-01,,4,669001,EUR,-44.4,CR0013,Otros gastos de explotación
2636,1,2025-10-01,,5,621001,EUR,-572.87,CR0016,Gastos tecnología
2637,1,2025-10-01,,4,690001,EUR,-109.96,CR0029,Coste de capital asignado
2638,1,2025-10-01,,3,621001,EUR,-321.2,CR0016,Gastos tecnología
2639,1,2025-10-01,,1,682001,EUR,-43.21,CR0017,Amortización software bancario
2640,1,2025-10-01,,2,620001,EUR,-936.42,CR0014,Gastos personal asignación directa
2641,1,2025-10-01,,4,620001,EUR,-350.35,CR0014,Gastos personal asignación directa
2642,1,2025-10-01,,1,621002,EUR,-52.05,CR0016,Gastos suministros
2643,1,2025-10-01,,2,682001,EUR,-64.9,CR0017,Amortización software bancario
2644,1,2025-10-01,,2,621003,EUR,-63.12,CR0016,Gastos papelería
2645,1,2025-10-01,,2,621001,EUR,-408.61,CR0016,Gastos tecnología
2646,1,2025-10-01,,3,690001,EUR,-343.75,CR0029,Coste de capital asignado
2648,1,2025-10-01,,2,620001,EUR,-1484.9,CR0014,Gastos personal asignación directa
2649,1,2025-10-01,,1,620001,EUR,-538.65,CR0014,Gastos personal asignación directa
2650,1,2025-10-01,,1,690001,EUR,-306.15,CR0029,Coste de capital asignado
2651,1,2025-10-01,,5,682001,EUR,-129.34,CR0017,Amortización software bancario
2653,1,2025-10-01,,3,621001,EUR,-536.53,CR0016,Gastos tecnología
2654,1,2025-10-01,,5,620001,EUR,-1578.87,CR0014,Gastos personal asignación directa
2655,1,2025-10-01,,1,620001,EUR,-744.26,CR0014,Gastos personal asignación directa
2661,1,2025-10-01,,1,621002,EUR,-51.77,CR0016,Gastos suministros
2663,1,2025-10-01,,1,682001,EUR,-86.29,CR0017,Amortización software bancario
2664,1,2025-10-01,,2,682001,EUR,-97.08,CR0017,Amortización software bancario
2667,1,2025-10-01,,1,669001,EUR,-51.41,CR0013,Otros gastos de explotación
2669,1,2025-10-01,,1,621001,EUR,-539.47,CR0016,Gastos tecnología
2670,1,2025-10-01,,4,621003,EUR,-45.63,CR0016,Gastos papelería
2673,1,2025-10-01,,5,690001,EUR,-237.42,CR0029,Coste de capital asignado
2675,1,2025-10-01,,2,621002,EUR,-75.58,CR0016,Gastos suministros
2676,1,2025-10-01,,3,620001,EUR,-1036.98,CR0014,Gastos personal asignación directa
2677,1,2025-10-01,,4,621001,EUR,-195.73,CR0016,Gastos tecnología
2681,1,2025-10-01,,1,690001,EUR,-282.33,CR0029,Coste de capital asignado
2682,1,2025-10-01,,4,621003,EUR,-21.02,CR0016,Gastos papelería
2683,1,2025-10-01,,2,690001,EUR,-113.4,CR0029,Coste de capital asignado
2684,1,2025-10-01,,4,621001,EUR,-235.8,CR0016,Gastos tecnología
2685,1,2025-10-01,,3,621002,EUR,-128.54,CR0016,Gastos suministros
2686,1,2025-10-01,,3,620001,EUR,-430.05,CR0014,Gastos personal asignación directa
2687,1,2025-10-01,,2,621001,EUR,-451.56,CR0016,Gastos tecnología
2688,1,2025-10-01,,4,682001,EUR,-117.37,CR0017,Amortización software bancario
2689,1,2025-10-01,,3,669001,EUR,-10.99,CR0013,Otros gastos de explotación
2694,1,2025-10-01,,1,620001,EUR,-563.55,CR0014,Gastos personal asignación directa
2695,1,2025-10-01,,3,620001,EUR,-823.98,CR0014,Gastos personal asignación directa
2696,1,2025-10-01,,4,621003,EUR,-90.93,CR0016,Gastos papelería
2697,1,2025-10-01,,5,620001,EUR,-566.4,CR0014,Gastos personal asignación directa
2698,1,2025-10-01,,3,621002,EUR,-155.55,CR0016,Gastos suministros
2699,1,2025-10-01,,4,690001,EUR,-165.41,CR0029,Coste de capital asignado
2703,1,2025-10-01,,1,620001,EUR,-1316.68,CR0014,Gastos personal asignación directa
2704,1,2025-10-01,,1,669001,EUR,-29.99,CR0013,Otros gastos de explotación
2705,1,2025-10-01,,2,690001,EUR,-286.06,CR0029,Coste de capital asignado
2706,1,2025-10-01,,2,682001,EUR,-124.2,CR0017,Amortización software bancario
2709,1,2025-10-01,,5,621003,EUR,-20.72,CR0016,Gastos papelería
2710,1,2025-10-01,,2,620001,EUR,-375.08,CR0014,Gastos personal asignación directa
2711,1,2025-10-01,,4,690001,EUR,-96.62,CR0029,Coste de capital asignado
2714,1,2025-10-01,,4,620001,EUR,-1128.47,CR0014,Gastos personal asignación directa
2715,1,2025-10-01,,5,621002,EUR,-156.87,CR0016,Gastos suministros
2717,1,2025-10-01,,5,621003,EUR,-18.86,CR0016,Gastos papelería
2718,1,2025-10-01,,2,620001,EUR,-1112.13,CR0014,Gastos personal asignación directa
2719,1,2025-10-01,,3,621003,EUR,-72.52,CR0016,Gastos papelería
2721,1,2025-10-01,,4,621003,EUR,-20.88,CR0016,Gastos papelería
2722,1,2025-10-01,,4,621002,EUR,-206.15,CR0016,Gastos suministros
2724,1,2025-10-01,,3,621001,EUR,-153.27,CR0016,Gastos tecnología
2726,1,2025-10-01,,5,690001,EUR,-263.68,CR0029,Coste de capital asignado
2728,1,2025-10-01,,3,620001,EUR,-501.3,CR0014,Gastos personal asignación directa
